Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
USKJECUROJSHQU-UHFFFAOYNA-N,CHEMBL157455,6532,A,5.91,chembl20,595699,9606,SLC6A4,4061,C=1C=C(C=CC1)C(C(C)NC(C)(C)C)O
XGJYIOOHALZHGQ-UHFFFAOYNA-N,CHEMBL536037,25553,A,6.37,chembl20,302731,10116,SLC6A4,4061,C1(C#N)(C2=CC=C(C=C2)I)CCN(CC1)C
WGNABQIMYMHUQC-UHFFFAOYNA-N,CHEMBL1683887,6532,A,6.12,chembl20,726926,9606,SLC6A4,4061,C1C(C2=CC=CC(=C2)Cl)(CCCC1)CNC
XRXDAJYKGWNHTQ-UHFFFAOYNA-N,5011,6532,A,7.52288,pubchem,644742,9606,SLC6A4,4061,N1(CCNCC1)C=2N=C3C(=CC2)C=CC=C3
XRXDAJYKGWNHTQ-UHFFFAOYNA-N,CHEMBL18772,25553,A,7.51,chembl20,201828,10116,SLC6A4,4061,N1=C(N2CCNCC2)C=CC=3C1=CC=CC3
XRXPUZOKWCSSLL-UHFFFAOYNA-N,53318452,6532,A,5.56495,pubchem,578386,9606,SLC6A4,4061,FC=1C=C(C2(CCCCC2)CNC)C=CC1F
WNTMTTVEDFGEMS-UHFFFAOYNA-N,10220657,25553,A,9.52288,pubchem,444359,10116,SLC6A4,4061,ClC=1C=C(C=2CC3NC(CC3)C2)C=CC1Cl
WVACHJAKQMSYSU-UHFFFAOYNA-N,CHEMBL6391,25553,A,7.03,chembl20,201505,10116,SLC6A4,4061,C=12C(=C(CC(N)C)C=CC1OCO2)C
YLJREFDVOIBQDA-YGPBECBDNA-N,CHEMBL95,25553,A,5.12,chembl20,192825,10116,SLC6A4,4061,C=1(C2=C(CCCC2)N=C3C1C=CC=C3)N
YOAPWCHKPSMTER-UHFFFAOYNA-N,CHEMBL463388,6532,A,6.06,chembl20,493415,9606,SLC6A4,4061,C=1(C=C2C=CNC2=CC1)C3(CCNC3)C
YSKUUCVOZDYOHE-UHFFFAOYNA-N,CHEMBL1077901,25553,A,5.55,chembl20,622493,10116,SLC6A4,4061,C(C(CC)NCCOC)C=1C=CC(=CC1)SC
XTTZERNUQAFMOF-QMMMGPOBNA-N,CHEMBL360328,6532,A,5.58,chembl20,566867,9606,SLC6A4,4061,C1C2=CC=C(C=C2[C@H](CNC1)C)Cl
XXFWDPHWYVNJQG-UHFFFAOYNA-N,11658719,6532,A,5.39351,pubchem,393260,9606,SLC6A4,4061,O1C(CCC1CCN)CCC=2C=CC(O)=CC2
XXYHKOOELQYTGS-UHFFFAOYNA-N,CHEMBL180537,6532,A,7.49,chembl20,312698,9606,SLC6A4,4061,N1C=2C(=CC=CC2Cl)C(=C1)CCCN(C)C
YKOZIWZLLJVPPD-UHFFFAOYNA-N,CHEMBL3298861,25553,A,5.88,chembl20,1367806,10116,SLC6A4,4061,C(C(C)NC1CC1)(=O)C2=CC(=CC=C2)Cl
YKOZIWZLLJVPPD-UHFFFAOYNA-N,CHEMBL569700,6532,A,5.5,chembl20,595699,9606,SLC6A4,4061,C(C(C)NC1CC1)(=O)C2=CC(=CC=C2)Cl
ZLTWNSXILLAQPT-UHFFFAOYNA-N,CHEMBL343324,6532,A,7.12,chembl20,201368,9606,SLC6A4,4061,C1=2C(OCCCNC)=CC=CC1=CC=CC2
ZETREDFPVNTUBS-UHFFFAOYNA-N,CHEMBL1224545,25553,A,5.84,chembl20,654121,10116,SLC6A4,4061,C=1C=C(C=CC1Cl)C(N2N=NC=N2)CCNC
AZMKBJHIXZCVNL-BXKDBHETNA-N,44590643,6532,A,5.68382,pubchem,393260,9606,SLC6A4,4061,FC1=CC([C@@H]2O[C@H](CC2)CN)=C(OC)C=C1
BGXIKTHXOUZBOU-UHFFFAOYNA-N,CHEMBL407815,6532,A,7.14,chembl20,463817,9606,SLC6A4,4061,C=1C=C(C(OC2=CC=C(C=C2F)Cl)=CC1)CNC
BBLALPDUHCRAKZ-UHFFFAOYNA-N,826600,6532,A,6.18046,pubchem,315791,9606,SLC6A4,4061,O(C=1C(CN(C)C)=CC=CC1)C2=CC=CC=C2
APQGMQHBIOJWDO-UHFFFAOYNA-N,71541192,6532,A,7.20066,pubchem,727355,9606,SLC6A4,4061,N1CC(CC=CC1)C2=CC=3C(C=C2)=CC=CC3
AQBBMDYZYWMBQN-UHFFFAOYNA-N,CHEMBL249161,6532,A,7.6,chembl20,457377,9606,SLC6A4,4061,C=1C=C2C(=CSC2=CC1)C3C(C3)CN(C)C
ARDBCTUWVKDCPI-UHFFFAOYNA-N,CHEMBL2113005,6532,A,7.74,chembl20,312698,9606,SLC6A4,4061,C1=2C(=CNC1=CC=C(C2)F)CC3CN4CCC3CC4
AVSJNVNTDDYDEP-UHFFFAOYNA-N,CHEMBL465515,6532,A,7.96,chembl20,564827,9606,SLC6A4,4061,C=1C=C2C=C(CCN3CCNCC3)C=CC2=CC1F
BXZSHOGOEKAIFQ-UHFFFAOYNA-N,11149970,6532,A,7.15366,pubchem,239342,9606,SLC6A4,4061,S(C=1C(CNCC)=CC=CC1)C=2C(N)=CC(=CC2)C
CCEQAXVCJWOVQY-UHFFFAOYNA-N,CHEMBL374634,6532,A,6.26,chembl20,423470,9606,SLC6A4,4061,C(C1=CC(=C(C=C1)Cl)Cl)(CCCC)C2NCCCC2
CCEYYFFXYLNRDR-UHFFFAOYNA-N,CHEMBL2347166,6532,A,8.0,chembl20,950695,9606,SLC6A4,4061,C=1(C=CC2=C(C1)C(=CN2)CCNCCO)F
CDVPUDLPRZVZHB-UHFFFAOYNA-N,45483400,6532,A,7.25181,pubchem,438207,9606,SLC6A4,4061,FC=1C(COC=2C(C3CCNCC3)=CC=CC2)=CC=CC1
BYKSCLVBTLQLDK-UHFFFAOYNA-N,CHEMBL25416,25553,A,6.15,chembl20,178951,10116,SLC6A4,4061,C=1(C=2C(=CC=C(C2)Br)NC1)CC3CCNCC3
BYKSCLVBTLQLDK-UHFFFAOYNA-N,CHEMBL25416,6532,A,6.0,chembl20,90012,9606,SLC6A4,4061,C=1(C=2C(=CC=C(C2)Br)NC1)CC3CCNCC3
AAONCJIIKCSWIL-UHFFFAOYNA-N,CHEMBL30275,25553,A,5.82,chembl20,201644,10116,SLC6A4,4061,C1=2C(N(CC)CC1)=CC=C(C2C)CC(N)C
AEWPIBYOYSOWAL-UHFFFAOYNA-N,CHEMBL399147,6532,A,7.82,chembl20,457377,9606,SLC6A4,4061,C1(C2C(C2)CN(C)C)=C3C(C=CC=C3)=CC=C1
ABPSWEJOHYDZDP-UHFFFAOYNA-N,CHEMBL565844,6532,A,6.4,chembl20,595699,9606,SLC6A4,4061,C1=CC(=CC(=C1C)Cl)C(=O)C(NC(C)(C)C)C
ADJFMCUPDBBCOE-UHFFFAOYNA-N,CHEMBL488241,6532,A,7.89,chembl20,558173,9606,SLC6A4,4061,C=1C=C(C(OC2=CC=C(C(=C2)C)C)=CC1)CNC
BIPNUYXEYOEPHN-UHFFFAOYNA-N,279413,6532,A,6.16115,pubchem,1075738,9606,SLC6A4,4061,S(C(C1=CC=CC=C1)C2=CC=CC=C2)CCN
BIPNUYXEYOEPHN-UHFFFAOYNA-N,CHEMBL1516187,25553,A,6.66,chembl20,1295094,10116,SLC6A4,4061,S(C(C1=CC=CC=C1)C2=CC=CC=C2)CCN
BNHGZLOLMXFQGD-UHFFFAOYNA-N,13267785,25553,A,5.47108,pubchem,1075727,10116,SLC6A4,4061,S(O)(C(C1=CC=CC=C1)C2=CC=CC=C2)=CCN
CQAWOEOUYHDAIL-UHFFFAOYNA-N,CHEMBL555329,25553,A,6.68,chembl20,176338,10116,SLC6A4,4061,C1(C=2C(C(C1)NC)=CC=CC2)C=3C=CC=CC3
CLQNHTVQVGGNMJ-UHFFFAOYNA-N,CHEMBL1683882,6532,A,6.56,chembl20,726926,9606,SLC6A4,4061,C1CC(C2=CC=C(C(=C2)Cl)Cl)(CN(C)C)CC1
CGGMFFCJZMGDBV-UHFFFAOYNA-N,10263960,6532,A,8.29243,pubchem,537602,9606,SLC6A4,4061,FC1=CC=2NC=C(C3CC(N(C)C)CC3)C2C=C1
CZIHNRWJTSTCEX-WYUMXYHSNA-N,CHEMBL311469,6532,A,5.49,chembl20,774720,9606,SLC6A4,4061,C=1C(NC(=O)C)=CC=C2C1CC3=CC=CC=C23
CWUIGDTZNNNLBE-UHFFFAOYNA-N,10451779,25553,A,8.90309,pubchem,229007,10116,SLC6A4,4061,IC=1C=C(N)C(SC=2C(CNC)=CC=CC2)=CC1
CWBLXTSHHIRUMP-UHFFFAOYNA-N,CHEMBL183488,6532,A,7.77,chembl20,312698,9606,SLC6A4,4061,N1C=C(CCCN(C)C)C=2C1=CC=C(Br)C2
CVKIZIXEUIAXRN-UHFFFAOYNA-N,CHEMBL453327,25553,A,7.14,chembl20,491869,10116,SLC6A4,4061,N1CC2(C=3C4=C(SC3)C=CC=C4)C(C2)C1
ALJLMPFHDQCDHS-NYYWCZLTNA-N,CHEMBL142861,25553,A,7.7,chembl20,201638,10116,SLC6A4,4061,N1(/C=C/CC2=CC=CC=C2)CCCNCC1
AIVSIRYZIBXTMM-UHFFFAOYNA-N,45263249,6532,A,5.12263,pubchem,242167,9606,SLC6A4,4061,O(C(=O)C(C1NCCCC1)C2=CC=CC=C2)CC
BDGQOYDELXXRKV-UHFFFAOYNA-N,44449332,6532,A,7.85387,pubchem,331702,9606,SLC6A4,4061,ClC1=CC(OC)=C(OC=2C(CNC)=CN=CC2)C=C1
DJLLHNLJLSEKHJ-UHFFFAOYNA-N,CHEMBL219116,6532,A,5.23,chembl20,423469,9606,SLC6A4,4061,C(C1=CC=C(C=C1)Cl)(C(OC)=O)C2NCCCC2
FXPKVPDERQMXMV-UHFFFAOYNA-N,CHEMBL186962,6532,A,9.77,chembl20,607219,9606,SLC6A4,4061,C1=C(C(OC2=CC=CC=C2CN(C)C)=CC=C1I)N
FXQBHPKGRGPIKE-UHFFFAOYNA-N,44592197,6532,A,7.60206,pubchem,416798,9606,SLC6A4,4061,O(CC1CCNC1)C2=CC=3C(C=C2)=CC=CC3
FZSPJBYOKQPKCD-UHFFFAOYNA-N,CHEMBL36591,25553,A,6.15,chembl20,129898,10116,SLC6A4,4061,C(OC(CC=1C=CC(=CC1)Cl)(C)C)(=O)C(N)C
DSKVMMITWNJLQU-UHFFFAOYNA-N,CHEMBL329923,25553,A,6.24,chembl20,177402,10116,SLC6A4,4061,C(C1(O)CCC1)(C=2C=CC(=CC2)Br)CN(C)C
DUGOZIWVEXMGBE-UHFFFAOYNA-N,CHEMBL796,6532,A,5.29,chembl20,423470,9606,SLC6A4,4061,C(C(=O)OC)(C1NCCCC1)C2=CC=CC=C2
GGDBEAVVGFNWIA-UHFFFAOYNA-N,CHEMBL41140,25553,A,10.29,chembl20,201797,10116,SLC6A4,4061,N(C1=CC2=CC=C(N=C2C=C1)N3CCNCC3)(=O)=O
GGDBEAVVGFNWIA-UHFFFAOYNA-N,CHEMBL41140,6532,A,9.77,chembl20,802190,9606,SLC6A4,4061,N(C1=CC2=CC=C(N=C2C=C1)N3CCNCC3)(=O)=O
GJZLKOFEVPDZQZ-UHFFFAOYNA-N,CHEMBL208069,6532,A,8.1,chembl20,355134,9606,SLC6A4,4061,C1(CN(CC)C2CCNCC2)=CC=CC=C1C(F)(F)F
GJJFMKBJSRMPLA-UHFFFAOYNA-N,CHEMBL259209,25553,A,7.33,chembl20,493244,10116,SLC6A4,4061,CCN(CC)C(=O)C1(CC1CN)C=2C=CC=CC2
GJJFMKBJSRMPLA-UHFFFAOYNA-N,CHEMBL259209,6532,A,7.3,chembl20,943622,9606,SLC6A4,4061,CCN(CC)C(=O)C1(CC1CN)C=2C=CC=CC2
GILILHAGYRMOAM-UHFFFAOYNA-N,CHEMBL2207491,6532,A,7.27,chembl20,881850,9606,SLC6A4,4061,N1(C=CC=2C=CC=CC12)C3CCN(CC3)CCC
GDFYRFGZPIJLGQ-GFCCVEGCNA-N,73350623,6532,A,8.24413,pubchem,761327,9606,SLC6A4,4061,ClC=1C=C([C@@H](C2CCNCC2)COC)C=CC1Cl
GDFYRFGZPIJLGQ-UHFFFAOYNA-N,CHEMBL2407336,6532,A,7.96,chembl20,974163,9606,SLC6A4,4061,C1(CCNCC1)C(C2=CC(=C(C=C2)Cl)Cl)COC
FVPYKEUHDWGTTO-UHFFFAOYNA-N,53324333,6532,A,7.48149,pubchem,578386,9606,SLC6A4,4061,FC1=CC=C(C2(CCCCC2)CN(C)C)C=C1
DYOYYGBHMXEZCE-UHFFFAOYNA-N,10332943,6532,A,8.52288,pubchem,537602,9606,SLC6A4,4061,ClC=1C=C2C(C3CC(N(C)C)CC3)=CNC2=CC1
DWXUZONDTARNBN-UHFFFAOYNA-N,CHEMBL2171416,6532,A,8.17,chembl20,863448,9606,SLC6A4,4061,C1=CC(=CC2=C1C=CC=C2)C(C3CNC3)OCCC
DWYHGLITTDOCLO-UHFFFAOYNA-N,44411139,6532,A,8.82391,pubchem,264861,9606,SLC6A4,4061,N(C1CCNCC1)(CC(C)C)CC=2C(=CC=CC2)C
FFPZKPBDKMJMOH-UHFFFAOYNA-N,CHEMBL1683888,6532,A,6.84,chembl20,726926,9606,SLC6A4,4061,C1CCCCC1(C2=CC=C(C(=C2)F)Cl)CN(C)C
FFWFFOAMLOOINZ-UHFFFAOYNA-N,CHEMBL278080,25553,A,8.8,chembl20,198045,10116,SLC6A4,4061,C=1(C=2C(=CC=C(C2)F)NC1)CC3CCNCC3
FFWFFOAMLOOINZ-UHFFFAOYNA-N,CHEMBL278080,6532,A,6.77,chembl20,90012,9606,SLC6A4,4061,C=1(C=2C(=CC=C(C2)F)NC1)CC3CCNCC3
FIIZGBLPZZYXCS-UHFFFAOYNA-N,CHEMBL463585,6532,A,7.8,chembl20,493415,9606,SLC6A4,4061,C=1(C=C2C=CNC2=CC1)C3(CCNC3)CCCC
FGMVBSZPVPCFKQ-UHFFFAOYNA-N,CHEMBL1683889,6532,A,7.51,chembl20,726926,9606,SLC6A4,4061,C1CCCCC1(C2=CC=C(C(=C2)Cl)F)CN(C)C
FNZNOBSAZSOSGF-HCKMINDGNA-N,CHEMBL2207490,6532,A,5.25,chembl20,881850,9606,SLC6A4,4061,N=1NC(=C2C=CC=CC12)C3CCN(CC3)CCC
FOEJRTWJHDIANT-UHFFFAOYNA-N,CHEMBL464422,6532,A,8.68,chembl20,543363,9606,SLC6A4,4061,C=1C(=CC(CCC2OC(CC2)CCN)=C(C1)OC)F
FJVSFQXAHAIMBQ-UHFFFAOYNA-N,CHEMBL596615,6532,A,7.77,chembl20,610433,9606,SLC6A4,4061,C=1(C=C2C(=CNC2=CC1)CCC3NCCC3)C#N
FKKPHPHBDNQCCQ-UHFFFAOYNA-N,CHEMBL505313,25553,A,6.8,chembl20,491869,10116,SLC6A4,4061,N1CC2C(C2)(C1)C=3C=CC(=CC3)C4=CC=CC=C4
FLCMZOWXDMNREV-UHFFFAOYNA-N,44414810,6532,A,7.10237,pubchem,268714,9606,SLC6A4,4061,ClC=1C(CC(N2CCNCC2)C=3SC=CN3)=CC=CC1
BSMNRYCSBFHEMQ-GZMMTYOYNA-N,11637190,25553,A,7.18046,pubchem,343840,10116,SLC6A4,4061,ClC=1C=C([C@@]23[C@@H](C2)CNC3)C=CC1Cl
BSMNRYCSBFHEMQ-KCJUWKMLNA-N,11658655,6532,A,7.91009,pubchem,343843,9606,SLC6A4,4061,ClC=1C=C([C@]23[C@H](C2)CNC3)C=CC1Cl
BSMNRYCSBFHEMQ-KCJUWKMLNA-N,CHEMBL592374,25553,A,8.07,chembl20,491869,10116,SLC6A4,4061,C=1C=C(C(=CC1[C@@]23C[C@@H]2CNC3)Cl)Cl
BSYKAWMTFFQDNB-UHFFFAOYNA-N,44455761,6532,A,6.72125,pubchem,339486,9606,SLC6A4,4061,ClC=1C=C(OC=2C(CN(C)C)=CC=CC2)C=CC1
BUHYNSCVXFKNPC-UHFFFAOYNA-N,CHEMBL2407320,6532,A,8.04,chembl20,974163,9606,SLC6A4,4061,C1(CCNCC1)C(C2=CC(=C(C=C2)Cl)Cl)CSCC
BVTKYAZPIRQNNS-UHFFFAOYNA-N,CHEMBL504028,6532,A,8.4,chembl20,541289,9606,SLC6A4,4061,C1=C(C2OC(CC2)CN)C=CC=3C1=CC=CC3
BLELGMABSKMFTR-UHFFFAOYNA-N,CHEMBL183542,6532,A,7.51,chembl20,312698,9606,SLC6A4,4061,N1C=C(CCCN(C)C)C=2C1=CC=C(I)C2
HYMIOQDNASQILW-UHFFFAOYNA-N,11609767,6532,A,5.29414,pubchem,261026,9606,SLC6A4,4061,ClC=1C=C(C(=O)C(NCCCC)CCC)C=CC1Cl
HWJCHTVVHUINLQ-UHFFFAOYNA-N,CHEMBL1224024,6532,A,9.3,chembl20,652282,9606,SLC6A4,4061,C1CCC(CCC)(C(=O)C=2C=CC(=C(C2)Cl)Cl)N1
HWYVHRCKBXGZLV-UHFFFAOYNA-N,11299968,6532,A,5.61439,pubchem,261027,9606,SLC6A4,4061,O=C(C(N1CCCC1)CCC)C=2C=CC(OC)=CC2
HFXCUJLZEIBVQQ-UHFFFAOYNA-N,CHEMBL1323615,6532,A,5.0,chembl20,737556,9606,SLC6A4,4061,S1C2=C(N(C=3C1=CC=CC3)C)C=CC(N)=C2
AAVYCYAMAJRINF-UHFFFAOYNA-N,CHEMBL368229,6532,A,5.96,chembl20,312698,9606,SLC6A4,4061,N1C=C(CCCN(C)C)C=2C1=CC=C(OC)C2
AINLWKZDQKAFNY-UHFFFAOYNA-N,CHEMBL2402548,25553,A,7.14,chembl20,969677,10116,SLC6A4,4061,N1(CC(C1)(OCC=2C=CC=CC2)C=3C=CC=CC3)C
AWLCIMZPQABRPU-UHFFFAOYNA-N,CHEMBL284004,25553,A,6.35,chembl20,178951,10116,SLC6A4,4061,N1C=C(CCC2CCN(CC2)C)C=3C1=CC=CC3
CPLHAFLWFOQFKD-UHFFFAOYNA-N,CHEMBL453879,6532,A,7.6,chembl20,558173,9606,SLC6A4,4061,C=1C=C(C(OC=2C=C(C(=CC2)F)Cl)=CC1Cl)CNC
CPHHHCKJXRNBLC-UHFFFAOYNA-N,CHEMBL488912,6532,A,8.4,chembl20,558173,9606,SLC6A4,4061,C=1C=C(C(OC2=CC=C(C(=C2)Cl)Cl)=CC1)CNC
QVLUCFDUEMLOPB-UHFFFAOYNA-N,CHEMBL3298870,25553,A,6.45,chembl20,1367806,10116,SLC6A4,4061,C(C(C)NC1CC1)(=O)C2=CC(=C(C=C2)Cl)Cl
XBLJZKGUMJUESI-UHFFFAOYNA-N,CHEMBL261465,6532,A,6.36,chembl20,473952,9606,SLC6A4,4061,C=1C(=C(C=CC1)CC)OC2=CC(=NC=C2CNC)C
XKJCOYRPPROVNI-UHFFFAOYNA-N,CHEMBL208121,6532,A,8.66,chembl20,355134,9606,SLC6A4,4061,C1(CN(CCC)C2CCNCC2)=CC=CC=C1C(F)(F)F
HCIJXUFCIDLWQV-UHFFFAOYNA-N,CHEMBL1159866,25553,A,6.22,chembl20,178951,10116,SLC6A4,4061,N1C=C(CCC2CCNCC2)C3=C1C=CC(=C3)O
HCIJXUFCIDLWQV-UHFFFAOYNA-N,CHEMBL1159866,6532,A,7.7,chembl20,90012,9606,SLC6A4,4061,N1C=C(CCC2CCNCC2)C3=C1C=CC(=C3)O
HHSYAWUBPBEDMP-UHFFFAOYNA-N,CHEMBL204254,6532,A,5.36,chembl20,334927,9606,SLC6A4,4061,C1CN(C(CCC)C(=O)C2=CC(=CC=C2)C)CC1
IGNDYXSKELQDJB-UHFFFAOYNA-N,44449269,6532,A,7.85387,pubchem,331702,9606,SLC6A4,4061,ClC1=CC(=C(OC=2C(CNC)=CN=CC2)C=C1)C
IMWXQBHCDQKRPJ-UHFFFAOYNA-N,CHEMBL2347169,6532,A,9.05,chembl20,950695,9606,SLC6A4,4061,C=1(C=CC2=C(C1)C(=CN2)CCCSCCN)F
INDBQLZJXZLFIT-UHFFFAOYNA-N,CHEMBL506,6532,A,8.08,chembl20,774720,9606,SLC6A4,4061,C(CCC(C)NC1=CC(=CC2=CC=CN=C12)OC)N
GVAGNJNCGNKLIE-UHFFFAOYNA-N,CHEMBL492841,6532,A,8.4,chembl20,487515,9606,SLC6A4,4061,C=1C=C(C(CC2=CC=C(C=C2)SC)=CC1)CNC
GUAHRXPLMKTNME-UHFFFAOYNA-N,44444513,6532,A,7.05061,pubchem,309351,9606,SLC6A4,4061,N(CC1C(C1)C=2C=3C(C=CC2)=CC=CC3)C
HBMJQYDGBNSZMC-WYUMXYHSNA-N,10220053,6532,A,7.11351,pubchem,239135,9606,SLC6A4,4061,FC1=CC=2CC(CC3NC=NC3)CC2C=C1
JHJNQSMDFYVXBO-UHFFFAOYNA-N,CHEMBL255957,6532,A,7.66,chembl20,463817,9606,SLC6A4,4061,C=1C=C(C(OC=2C(=CC(=CC2)OC)Cl)=CC1)CNC
JDHPXUQPTBDLHJ-UHFFFAOYNA-N,CHEMBL472389,6532,A,6.42,chembl20,558173,9606,SLC6A4,4061,C=1(C=C(C(OC2=CC=CC=C2)=CC1)CNC)F
JBDGDEWWOUBZPM-UHFFFAOYNA-N,2132,6532,A,5.46967,pubchem,625222,9606,SLC6A4,4061,BrC1=C(N)C(CNC2CCC(O)CC2)=CC(Br)=C1
IYNBYQDXVFMDGE-UHFFFAOYNA-N,CHEMBL219540,6532,A,5.11,chembl20,423469,9606,SLC6A4,4061,C(C1CCCCN1)(C2=CC=CC=C2)C(C)=O
JPFBKWSBTOFTQU-UHFFFAOYNA-N,CHEMBL2207497,6532,A,6.9,chembl20,881850,9606,SLC6A4,4061,N1(CCC(CC1)C=2C=C3C=CC=CC3=CC2)CCC
JPMSOQZFFUMLIX-UHFFFAOYNA-N,CHEMBL270366,6532,A,6.87,chembl20,473952,9606,SLC6A4,4061,C=1C(=C(C=CC1)C)OC=2C(=CN=C(C2)C)CNC
JRUPTUARQBYPIN-UHFFFAOYNA-N,CHEMBL487223,6532,A,7.44,chembl20,558173,9606,SLC6A4,4061,C=1C=C(C(OC=2C=C(C(=CC2)Cl)Cl)=CC1F)CNC
JUYWPKNJPYGGJT-UHFFFAOYNA-N,CHEMBL248917,6532,A,7.77,chembl20,457377,9606,SLC6A4,4061,C1(C2C(C2)CNC)=C3C(C=C(C=C3)C#N)=CC=C1
HNJJXZKZRAWDPF-UHFFFAOYNA-N,CHEMBL1411979,6532,A,6.97,chembl20,774720,9606,SLC6A4,4061,S1C(CN(C2=NC=CC=C2)CCN(C)C)=CC=C1
HKHCSWPSUSWGLI-UHFFFAOYNA-N,16068204,25553,A,7.30103,pubchem,343840,10116,SLC6A4,4061,N1CC2(C(C2)C1)C3=CC=4C(C=C3)=CC=CC4
GLZVSWBABDDJJM-UHFFFAOYNA-N,CHEMBL256818,6532,A,7.89,chembl20,463817,9606,SLC6A4,4061,C=1C=C(C(OC=2C(=CC(=CC2)Cl)OC)=CC1)CNC
GMKSGKXECNVDOL-UHFFFAOYNA-N,CHEMBL2347167,6532,A,7.21,chembl20,950695,9606,SLC6A4,4061,C=1(C=CC2=C(C1)C(=CN2)CCCNCCO)F
GOXLVSZAUDIXPN-YHSKDTNENA-N,CHEMBL330883,25553,A,5.44,chembl20,192825,10116,SLC6A4,4061,N1=C2C(CCCCC2)=C(N)C3=CC=CC=C13
GRQDILLJMSLURW-UHFFFAOYNA-N,49799633,6532,A,6.4437,pubchem,491171,9606,SLC6A4,4061,ClC=1C=C(C2(OCC(NC2C)(C)C)O)C=CC1Cl
IRKCYPUGOBXCFU-UHFFFAOYNA-N,15132121,6532,A,7.92082,pubchem,339486,9606,SLC6A4,4061,ClC=1C=C(SC=2C(CN(C)C)=CC=CC2)C=CC1
IRSPOVOLBHRLDQ-UHFFFAOYNA-N,CHEMBL249107,6532,A,6.89,chembl20,457377,9606,SLC6A4,4061,C1(C2C(C2)CN(C)C)=CC=3C(=CC=CC3)N=C1
JJHSQHURQRBAQA-YGPBECBDNA-N,CHEMBL2347181,6532,A,6.2,chembl20,950695,9606,SLC6A4,4061,C=1(C=CC2=C(C1)C(=CN2)CCCC(=O)N)F
JKRXUDRMEIXFBV-UHFFFAOYNA-N,24860831,6532,A,6.18046,pubchem,578419,9606,SLC6A4,4061,ClC=1C=C(C2(CCCCC2)C(N)CC)C=CC1Cl
JRNAGNLSMXSNPN-UHFFFAOYNA-N,CHEMBL260039,6532,A,6.64,chembl20,479728,9606,SLC6A4,4061,N=1C=C(C(OC2=CC=C(C=C2C)F)=CC1C)CNC
LDBRVIYKYLJDPX-UHFFFAOYNA-N,CHEMBL373108,25553,A,6.8,chembl20,303735,10116,SLC6A4,4061,C1(C(CCN(C1)C)C2=CC=C(C=C2)Cl)CSCCO
LQMGVAPMSDGCMH-UHFFFAOYNA-N,CHEMBL2207487,6532,A,8.19,chembl20,881850,9606,SLC6A4,4061,S1C=C(C=2C=CC=CC12)C3CCN(CC3)CCC
LRAFIWLBFGAPRJ-UHFFFAOYNA-N,CHEMBL180630,6532,A,8.7,chembl20,685483,9606,SLC6A4,4061,C=1(C=C2C(=CNC2=CC1)CCCN(C)C)C#N
LRFFANZEULSABR-UHFFFAOYNA-N,CHEMBL448714,25553,A,7.15,chembl20,491869,10116,SLC6A4,4061,N1CC2(C3=CC4=C(S3)C=CC=C4)C(C2)C1
LOWDJVQAZMFOLZ-UHFFFAOYNA-N,43227131,6532,A,6.01323,pubchem,444521,9606,SLC6A4,4061,ClC=1C=C(C(=O)C(N2CCCCC2)C)C=CC1
LMBRJLRGBKDCQE-UHFFFAOYNA-N,CHEMBL2407325,6532,A,7.68,chembl20,974163,9606,SLC6A4,4061,C1(CCNCC1)C(C2=CC(=C(C=C2)Cl)Cl)C(C)=O
LAMKUIMKGNOGQJ-UHFFFAOYNA-N,CHEMBL262357,6532,A,6.58,chembl20,473952,9606,SLC6A4,4061,C=1C(=C(C=CC1)OC)OC2=CC(=NC=C2CNC)C
LDELVNUHOAVIQP-UHFFFAOYNA-N,CHEMBL207837,6532,A,8.08,chembl20,355134,9606,SLC6A4,4061,C=1(C=CC=CC1)CN(CC(C)C)C2CCNCC2
LDPRCWPXDFHEJU-UHFFFAOYNA-N,43283283,6532,A,7.25181,pubchem,315791,9606,SLC6A4,4061,ClC1=C(OC=2C(CNC)=CC=CC2)C=CC(Cl)=C1
LBMMBEDCUJAMIZ-UHFFFAOYNA-N,CHEMBL2326689,6532,A,6.1,chembl20,939921,9606,SLC6A4,4061,C1C(CN(CC=C1)C)C=2OC3=C(C2)C=CC=C3
KGEKHVCIFGADFG-UHFFFAOYNA-N,CHEMBL488261,6532,A,8.21,chembl20,558173,9606,SLC6A4,4061,C=1C=C(C(OC=2C=C(C(=CC2)Cl)Cl)=CC1Cl)CNC
KGTMXNSOIORYBQ-UHFFFAOYNA-N,CHEMBL362170,6532,A,8.15,chembl20,312698,9606,SLC6A4,4061,N1C=C(CCCN(C)C)C=2C1=CC=C(Cl)C2
JYBXLCIZWPNCMU-UHFFFAOYNA-N,44542809,6532,A,6.10237,pubchem,444521,9606,SLC6A4,4061,ClC=1C=C(C(=O)C(NC(C)(C)C)CC)C=CC1Cl
LRQFAGSCSIOKKB-UHFFFAOYNA-N,44454557,6532,A,6.08092,pubchem,321309,9606,SLC6A4,4061,O=C(N(CC)C)C1(C(C1)CN)C2=CC=CC=C2
LZPBAUCREIASQQ-UHFFFAOYNA-N,CHEMBL403956,6532,A,6.88,chembl20,473952,9606,SLC6A4,4061,C=1C(=C(C=CC1)SC)OC2=CC(=NC=C2CNC)C
